ID,ZipCode,State,County,Region,RegionID,RegionName,Pop,Modified,Lat,Lon
10816,27239,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,9592,NULL,35.602997,-80.088802
10817,27242,NC,NC_Moore,NC_Moore,2478,NC_Moore,2166,NULL,35.334855,-79.63544
10818,27243,NC,NC_Orange,NC_Orange,2622,NC_Orange,3700,NULL,36.081457,-79.192874
10819,27244,NC,NC_Alamance,NC_Alamance,520,NC_Alamance,13049,NULL,36.21171,-79.490488
10820,27247,NC,NC_Montgomery,NC_Montgomery,2467,NC_Montgomery,-99,NULL,35.442096,-79.784993
10821,27248,NC,NC_Randolph,NC_Randolph,2863,NC_Randolph,4465,NULL,35.788418,-79.710383
10822,27249,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,11949,NULL,36.155762,-79.581622
10823,27252,NC,NC_Chatham,NC_Chatham,953,NC_Chatham,2276,NULL,35.560397,-79.351328
10824,27253,NC,NC_Alamance,NC_Alamance,520,NC_Alamance,27870,NULL,35.961851,-79.345603
10825,27256,NC,NC_Chatham,NC_Chatham,953,NC_Chatham,-99,NULL,35.561093,-79.28204
10826,27258,NC,NC_Alamance,NC_Alamance,520,NC_Alamance,6096,NULL,36.033745,-79.339281
10827,27259,NC,NC_Moore,NC_Moore,2478,NC_Moore,-99,NULL,35.480658,-79.520455
10828,27260,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,25344,NULL,35.954888,-79.988046
10829,27261,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,35.954105,-80.002291
10830,27262,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,24002,NULL,35.962383,-80.040016
10831,27263,NC,NC_Randolph,NC_Randolph,2863,NC_Randolph,19730,NULL,35.908815,-79.93803
10832,27264,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,35.922484,-79.993736
10833,27265,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,40081,NULL,36.01039,-80.030852
42009,27268,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,NULL,NULL
10834,27278,NC,NC_Orange,NC_Orange,2622,NC_Orange,22001,NULL,36.089181,-79.081139
10835,27281,NC,NC_Moore,NC_Moore,2478,NC_Moore,3526,NULL,35.18992,-79.634767
10836,27282,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,15248,NULL,35.99353,-79.928117
10837,27283,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,3377,NULL,35.952966,-79.635246
10838,27284,NC,NC_Forsyth,NC_Forsyth,1438,NC_Forsyth,48730,NULL,36.12052,-80.075431
10839,27285,NC,NC_Forsyth,NC_Forsyth,1438,NC_Forsyth,-99,NULL,36.126055,-80.081628
10840,27288,NC,NC_Rockingham,NC_Rockingham,2928,NC_Rockingham,24879,NULL,36.49828,-79.746012
10841,27289,NC,NC_Rockingham,NC_Rockingham,2928,NC_Rockingham,-99,NULL,36.507099,-79.737625
10842,27291,NC,NC_Caswell,NC_Caswell,921,NC_Caswell,2011,NULL,36.4046,-79.17216
10843,27292,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,41185,NULL,35.735434,-80.208621
10844,27293,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,-99,NULL,35.82512,-80.254304
10845,27294,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,-99,NULL,35.83151,-80.266407
10846,27295,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,36838,NULL,35.86758,-80.31458
10847,27298,NC,NC_Randolph,NC_Randolph,2863,NC_Randolph,10415,NULL,35.886826,-79.569844
10848,27299,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,4863,NULL,35.751419,-80.385994
10849,27301,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,6843,NULL,36.117736,-79.666239
10850,27302,NC,NC_Alamance,NC_Alamance,520,NC_Alamance,24092,NULL,36.129914,-79.265102
10851,27305,NC,NC_Caswell,NC_Caswell,921,NC_Caswell,1376,NULL,36.518883,-79.215853
10852,27306,NC,NC_Montgomery,NC_Montgomery,2467,NC_Montgomery,6120,NULL,35.213819,-79.978823
10853,27310,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,5266,NULL,36.172331,-79.985583
10854,27311,NC,NC_Caswell,NC_Caswell,921,NC_Caswell,4021,NULL,36.475453,-79.476748
10855,27312,NC,NC_Chatham,NC_Chatham,953,NC_Chatham,17251,NULL,35.755931,-79.192257
10856,27313,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,7052,NULL,35.928761,-79.750418
10857,27314,NC,NC_Caswell,NC_Caswell,921,NC_Caswell,855,NULL,36.285956,-79.190523
10858,27315,NC,NC_Caswell,NC_Caswell,921,NC_Caswell,1818,NULL,36.50859,-79.390038
10859,27316,NC,NC_Randolph,NC_Randolph,2863,NC_Randolph,7363,NULL,35.688819,-79.619515
10860,27317,NC,NC_Randolph,NC_Randolph,2863,NC_Randolph,16458,NULL,35.835696,-79.803553
10861,27320,NC,NC_Rockingham,NC_Rockingham,2928,NC_Rockingham,38537,NULL,36.343464,-79.65506
10862,27323,NC,NC_Rockingham,NC_Rockingham,2928,NC_Rockingham,-99,NULL,36.356459,-79.663893
10863,27325,NC,NC_Moore,NC_Moore,2478,NC_Moore,7121,NULL,35.46196,-79.578258
10864,27326,NC,NC_Rockingham,NC_Rockingham,2928,NC_Rockingham,3748,NULL,36.462697,-79.565846
10865,27330,NC,NC_Lee,NC_Lee,2112,NC_Lee,36807,NULL,35.516013,-79.186811
10866,27331,NC,NC_Lee,NC_Lee,2112,NC_Lee,-99,NULL,35.470931,-79.171189
10867,27332,NC,NC_Lee,NC_Lee,2112,NC_Lee,26118,NULL,35.373965,-79.139781
10868,27340,NC,NC_Alamance,NC_Alamance,520,NC_Alamance,-99,NULL,35.947365,-79.321743
10869,27341,NC,NC_Randolph,NC_Randolph,2863,NC_Randolph,5314,NULL,35.527827,-79.701465
10870,27342,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.06924,-79.628748
10871,27343,NC,NC_Person,NC_Person,2717,NC_Person,2224,NULL,36.507533,-79.08565
10872,27344,NC,NC_Chatham,NC_Chatham,953,NC_Chatham,18751,NULL,35.73129,-79.432466
10873,27349,NC,NC_Alamance,NC_Alamance,520,NC_Alamance,5739,NULL,35.896533,-79.41105
10874,27350,NC,NC_Randolph,NC_Randolph,2863,NC_Randolph,7079,NULL,35.80651,-79.889804
10875,27351,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,-99,NULL,35.697276,-80.268025
10876,27355,NC,NC_Randolph,NC_Randolph,2863,NC_Randolph,2225,NULL,35.790907,-79.574079
10877,27356,NC,NC_Montgomery,NC_Montgomery,2467,NC_Montgomery,3194,NULL,35.435583,-79.801656
10878,27357,NC,NC_Rockingham,NC_Rockingham,2928,NC_Rockingham,7866,NULL,36.268659,-79.976272
10879,27358,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,11302,NULL,36.228723,-79.880501
10880,27359,NC,NC_Alamance,NC_Alamance,520,NC_Alamance,-99,NULL,36.033345,-79.351044
10881,27360,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,44459,NULL,35.858151,-80.098739
10882,27361,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,-99,NULL,35.881507,-80.087765
10883,27370,NC,NC_Randolph,NC_Randolph,2863,NC_Randolph,16049,NULL,35.809457,-79.991721
10884,27371,NC,NC_Montgomery,NC_Montgomery,2467,NC_Montgomery,8566,NULL,35.408924,-79.955752
10885,27373,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,-99,NULL,36.006463,-80.135031
10886,27374,NC,NC_Davidson,NC_Davidson,1211,NC_Davidson,-99,NULL,35.900479,-80.256859
10887,27375,NC,NC_Rockingham,NC_Rockingham,2928,NC_Rockingham,-99,NULL,36.39938,-79.760217
10888,27376,NC,NC_Moore,NC_Moore,2478,NC_Moore,9013,NULL,35.256914,-79.528424
10889,27377,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,5036,NULL,36.034775,-79.60102
10890,27379,NC,NC_Caswell,NC_Caswell,921,NC_Caswell,5839,NULL,36.379229,-79.342576
10891,27401,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,19102,NULL,36.069747,-79.765245
10892,27402,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.075516,-79.782641
10893,27403,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,20145,NULL,36.063927,-79.824733
10894,27404,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.085046,-79.830981
10895,27405,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,42464,NULL,36.110134,-79.735295
10896,27406,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,53422,NULL,36.000567,-79.764232
10897,27407,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,43012,NULL,36.009281,-79.875988
10898,27408,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,16853,NULL,36.102837,-79.813513
10899,27409,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,15890,NULL,36.090571,-79.969467
10900,27410,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,49680,NULL,36.119894,-79.889033
10901,27411,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,1209,NULL,36.078114,-79.771134
10902,27412,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.066264,-79.805384
10903,27413,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,2901,NULL,36.070521,-79.810595
10904,27415,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.095736,-79.779117
10905,27416,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.041733,-79.797125
10906,27417,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.022396,-79.878126
10907,27419,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.076535,-79.89462
10908,27420,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.074273,-79.782703
10909,27425,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.110254,-79.940526
10910,27427,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.022396,-79.878126
10911,27429,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.093778,-79.813625
10912,27435,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.074273,-79.782703
10913,27438,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.114714,-79.835032
10914,27455,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,26017,NULL,36.182197,-79.809299
10915,27495,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.061843,-79.860159
42010,27497,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,NULL,NULL
10916,27498,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,36.071303,-79.77714
42011,27499,NC,NC_Guilford,NC_Guilford,1628,NC_Guilford,-99,NULL,NULL,NULL
10917,27501,NC,NC_Harnett,NC_Harnett,1691,NC_Harnett,16666,NULL,35.484547,-78.702458
10918,27502,NC,NC_Wake,NC_Wake,264,NC_Wake,25701,NULL,35.74456,-78.901895
10919,27503,NC,NC_Durham,NC_Durham,1320,NC_Durham,3789,NULL,36.15948,-78.879655
10920,27504,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,16699,NULL,35.401577,-78.520535
10921,27505,NC,NC_Harnett,NC_Harnett,1691,NC_Harnett,5992,NULL,35.421068,-79.003434
10922,27506,NC,NC_Harnett,NC_Harnett,1691,NC_Harnett,-99,NULL,35.406973,-78.737395
10923,27507,NC,NC_Granville,NC_Granville,1580,NC_Granville,2036,NULL,36.509291,-78.551076
10924,27508,NC,NC_Franklin,NC_Franklin,1457,NC_Franklin,2296,NULL,35.950953,-78.24698
10925,27509,NC,NC_Granville,NC_Granville,1580,NC_Granville,10714,NULL,36.136434,-78.768725
10926,27510,NC,NC_Orange,NC_Orange,2622,NC_Orange,13255,NULL,35.91311,-79.082175
10927,27511,NC,NC_Wake,NC_Wake,264,NC_Wake,32945,NULL,35.751255,-78.777654
10928,27512,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.763357,-78.786799
10929,27513,NC,NC_Wake,NC_Wake,264,NC_Wake,41938,NULL,35.803149,-78.801917
10930,27514,NC,NC_Orange,NC_Orange,2622,NC_Orange,30327,NULL,35.969178,-79.044109
10931,27515,NC,NC_Orange,NC_Orange,2622,NC_Orange,-99,NULL,35.92831,-79.032209
10932,27516,NC,NC_Orange,NC_Orange,2622,NC_Orange,35178,NULL,35.919997,-79.147743
10933,27517,NC,NC_Chatham,NC_Chatham,953,NC_Chatham,20748,NULL,35.848721,-79.028482
10934,27518,NC,NC_Wake,NC_Wake,264,NC_Wake,19154,NULL,35.763357,-78.786799
10935,27519,NC,NC_Wake,NC_Wake,264,NC_Wake,27469,NULL,35.787216,-78.780848
10936,27520,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,31609,NULL,35.629156,-78.433293
10937,27521,NC,NC_Harnett,NC_Harnett,1691,NC_Harnett,7367,NULL,35.414519,-78.65854
10938,27522,NC,NC_Granville,NC_Granville,1580,NC_Granville,9730,NULL,36.105201,-78.678465
42012,27523,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,NULL,NULL
10939,27524,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,11254,NULL,35.401074,-78.379011
10940,27525,NC,NC_Franklin,NC_Franklin,1457,NC_Franklin,12945,NULL,36.114205,-78.472492
10941,27526,NC,NC_Harnett,NC_Harnett,1691,NC_Harnett,34035,NULL,35.538881,-78.829168
42013,27527,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,-99,NULL,NULL,NULL
42014,27528,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,-99,NULL,NULL,NULL
10942,27529,NC,NC_Wake,NC_Wake,264,NC_Wake,41005,NULL,35.651257,-78.580579
10943,27530,NC,NC_Wayne,NC_Wayne,351,NC_Wayne,38464,NULL,35.36733,-78.080842
10944,27531,NC,NC_Wayne,NC_Wayne,351,NC_Wayne,1730,NULL,35.345188,-77.967039
10945,27532,NC,NC_Wayne,NC_Wayne,351,NC_Wayne,-99,NULL,35.385231,-77.992383
10946,27533,NC,NC_Wayne,NC_Wayne,351,NC_Wayne,-99,NULL,35.385231,-77.992383
10947,27534,NC,NC_Wayne,NC_Wayne,351,NC_Wayne,31029,NULL,35.367914,-77.903742
10948,27536,NC,NC_Vance,NC_Vance,240,NC_Vance,18439,NULL,36.324238,-78.409708
10949,27537,NC,NC_Vance,NC_Vance,240,NC_Vance,22907,NULL,36.363783,-78.399403
42015,27539,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,NULL,NULL
10950,27540,NC,NC_Wake,NC_Wake,264,NC_Wake,19775,NULL,35.609972,-78.869457
10951,27541,NC,NC_Person,NC_Person,2717,NC_Person,3451,NULL,36.260546,-79.087018
10952,27542,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,9332,NULL,35.618403,-78.133965
10953,27543,NC,NC_Harnett,NC_Harnett,1691,NC_Harnett,-99,NULL,35.484812,-78.817993
10954,27544,NC,NC_Vance,NC_Vance,240,NC_Vance,3221,NULL,36.195595,-78.433986
10955,27545,NC,NC_Wake,NC_Wake,264,NC_Wake,19125,NULL,35.787907,-78.476534
10956,27546,NC,NC_Harnett,NC_Harnett,1691,NC_Harnett,19931,NULL,35.372554,-78.87814
10957,27549,NC,NC_Franklin,NC_Franklin,1457,NC_Franklin,23205,NULL,36.104796,-78.234445
10958,27551,NC,NC_Warren,NC_Warren,291,NC_Warren,3239,NULL,36.420829,-78.015217
10959,27552,NC,NC_Harnett,NC_Harnett,1691,NC_Harnett,-99,NULL,35.41652,-78.935178
10960,27553,NC,NC_Warren,NC_Warren,291,NC_Warren,2416,NULL,36.470298,-78.293856
10961,27555,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,-99,NULL,35.562215,-78.203377
10962,27556,NC,NC_Vance,NC_Vance,240,NC_Vance,-99,NULL,36.399177,-78.323548
10963,27557,NC,NC_Nash,NC_Nash,2522,NC_Nash,7970,NULL,35.784073,-78.197898
10964,27559,NC,NC_Chatham,NC_Chatham,953,NC_Chatham,2337,NULL,35.618368,-79.068741
10965,27560,NC,NC_Wake,NC_Wake,264,NC_Wake,13436,NULL,35.857114,-78.830736
10966,27562,NC,NC_Chatham,NC_Chatham,953,NC_Chatham,2115,NULL,35.648923,-78.9776
10967,27563,NC,NC_Warren,NC_Warren,291,NC_Warren,4025,NULL,36.493793,-78.178173
10968,27564,NC,NC_Granville,NC_Granville,1580,NC_Granville,-99,NULL,36.125044,-78.68353
10969,27565,NC,NC_Granville,NC_Granville,1580,NC_Granville,25733,NULL,36.358457,-78.649799
10970,27568,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,-99,NULL,35.466312,-78.160252
10971,27569,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,7326,NULL,35.440888,-78.163413
10972,27570,NC,NC_Warren,NC_Warren,291,NC_Warren,-99,NULL,36.439106,-78.224705
10973,27571,NC,NC_Wake,NC_Wake,264,NC_Wake,2062,NULL,35.919569,-78.457334
10974,27572,NC,NC_Person,NC_Person,2717,NC_Person,6508,NULL,36.247898,-78.883419
10975,27573,NC,NC_Person,NC_Person,2717,NC_Person,11332,NULL,36.429836,-78.945132
42016,27574,NC,NC_Person,NC_Person,2717,NC_Person,-99,NULL,NULL,NULL
10976,27576,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,19842,NULL,35.586196,-78.253678
10977,27577,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,21100,NULL,35.490154,-78.341725
10978,27581,NC,NC_Granville,NC_Granville,1580,NC_Granville,2419,NULL,36.208016,-78.740187
10979,27582,NC,NC_Granville,NC_Granville,1580,NC_Granville,-99,NULL,36.447728,-78.570347
10980,27583,NC,NC_Person,NC_Person,2717,NC_Person,5935,NULL,36.297712,-78.936124
10981,27584,NC,NC_Vance,NC_Vance,240,NC_Vance,-99,NULL,36.494187,-78.423385
10982,27586,NC,NC_Warren,NC_Warren,291,NC_Warren,-99,NULL,36.426075,-78.003467
10983,27587,NC,NC_Wake,NC_Wake,264,NC_Wake,51539,NULL,35.981248,-78.552289
10984,27588,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.971598,-78.513
10985,27589,NC,NC_Warren,NC_Warren,291,NC_Warren,10060,NULL,36.316535,-78.145603
10986,27591,NC,NC_Wake,NC_Wake,264,NC_Wake,19796,NULL,35.783626,-78.381919
10987,27592,NC,NC_Wake,NC_Wake,264,NC_Wake,11881,NULL,35.558837,-78.673678
10988,27593,NC,NC_Johnston,NC_Johnston,1932,NC_Johnston,-99,NULL,35.583906,-78.355794
10989,27594,NC,NC_Warren,NC_Warren,291,NC_Warren,-99,NULL,36.486055,-78.17118
10990,27596,NC,NC_Franklin,NC_Franklin,1457,NC_Franklin,12113,NULL,36.004384,-78.436027
10991,27597,NC,NC_Wake,NC_Wake,264,NC_Wake,20490,NULL,35.844939,-78.303941
10992,27599,NC,NC_Orange,NC_Orange,2622,NC_Orange,-99,NULL,35.91116,-79.061067
10993,27601,NC,NC_Wake,NC_Wake,264,NC_Wake,9802,NULL,35.77394,-78.634339
10994,27602,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.776574,-78.639949
10995,27603,NC,NC_Wake,NC_Wake,264,NC_Wake,39015,NULL,35.666298,-78.662941
10996,27604,NC,NC_Wake,NC_Wake,264,NC_Wake,38440,NULL,35.819096,-78.559816
10997,27605,NC,NC_Wake,NC_Wake,264,NC_Wake,4096,NULL,35.790647,-78.654065
10998,27606,NC,NC_Wake,NC_Wake,264,NC_Wake,43143,NULL,35.7396,-78.720327
10999,27607,NC,NC_Wake,NC_Wake,264,NC_Wake,23407,NULL,35.81278,-78.744099
11000,27608,NC,NC_Wake,NC_Wake,264,NC_Wake,10121,NULL,35.808612,-78.647721
11001,27609,NC,NC_Wake,NC_Wake,264,NC_Wake,34948,NULL,35.842722,-78.633734
11002,27610,NC,NC_Wake,NC_Wake,264,NC_Wake,54109,NULL,35.74516,-78.545889
11003,27611,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.776578,-78.639954
11004,27612,NC,NC_Wake,NC_Wake,264,NC_Wake,33688,NULL,35.851085,-78.698054
11005,27613,NC,NC_Wake,NC_Wake,264,NC_Wake,43154,NULL,35.92516,-78.711669
11006,27614,NC,NC_Wake,NC_Wake,264,NC_Wake,21189,NULL,35.946942,-78.61909
11007,27615,NC,NC_Wake,NC_Wake,264,NC_Wake,43896,NULL,35.897757,-78.635878
11008,27616,NC,NC_Wake,NC_Wake,264,NC_Wake,37736,NULL,35.866918,-78.538734
11009,27617,NC,NC_Wake,NC_Wake,264,NC_Wake,5535,NULL,35.905657,-78.747818
11010,27619,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.839551,-78.643302
11011,27620,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.779295,-78.58299
11012,27621,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.767867,-78.69487
11013,27622,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.838342,-78.67445
11014,27623,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.860918,-78.79255
11015,27624,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.892291,-78.626512
11016,27625,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.819874,-78.602977
11017,27626,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.776578,-78.639948
11018,27627,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.768002,-78.694495
11019,27628,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.804271,-78.645739
11020,27629,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.817443,-78.594932
11021,27634,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.776587,-78.63994
11022,27635,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.803011,-78.619119
11023,27636,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.794179,-78.692187
11024,27640,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.786363,-78.63767
11025,27650,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.787458,-78.66762
11026,27656,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.837604,-78.690952
11027,27658,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.848591,-78.595972
11028,27661,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.893009,-78.55978
11029,27668,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.837502,-78.612627
11030,27675,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.902665,-78.744968
11031,27676,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.776584,-78.639941
11032,27690,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.832575,-78.666506
11033,27695,NC,NC_Wake,NC_Wake,264,NC_Wake,5,NULL,35.813839,-78.722628
11034,27697,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.779754,-78.62303
11035,27698,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.775096,-78.63898
11036,27699,NC,NC_Wake,NC_Wake,264,NC_Wake,-99,NULL,35.776494,-78.637886
11037,27701,NC,NC_Durham,NC_Durham,1320,NC_Durham,26013,NULL,35.99888,-78.898575
11038,27702,NC,NC_Durham,NC_Durham,1320,NC_Durham,-99,NULL,35.996855,-78.899341
11039,27703,NC,NC_Durham,NC_Durham,1320,NC_Durham,39278,NULL,35.964575,-78.801881
11040,27704,NC,NC_Durham,NC_Durham,1320,NC_Durham,29490,NULL,36.041143,-78.827761
11041,27705,NC,NC_Durham,NC_Durham,1320,NC_Durham,44764,NULL,36.026276,-78.9819
42017,27706,NC,NC_Durham,NC_Durham,1320,NC_Durham,-99,NULL,NULL,NULL
11042,27707,NC,NC_Durham,NC_Durham,1320,NC_Durham,44791,NULL,35.956438,-78.955383
11043,27708,NC,NC_Durham,NC_Durham,1320,NC_Durham,-99,NULL,36.006277,-78.913434
11044,27709,NC,NC_Durham,NC_Durham,1320,NC_Durham,54,NULL,35.918325,-78.864855
11045,27710,NC,NC_Durham,NC_Durham,1320,NC_Durham,-99,NULL,36.005575,-78.935368
11046,27711,NC,NC_Durham,NC_Durham,1320,NC_Durham,-99,NULL,35.901783,-78.881403
11047,27712,NC,NC_Durham,NC_Durham,1320,NC_Durham,19117,NULL,36.096086,-78.903375
11048,27713,NC,NC_Durham,NC_Durham,1320,NC_Durham,41727,NULL,35.900448,-78.919257
11049,27715,NC,NC_Durham,NC_Durham,1320,NC_Durham,-99,NULL,36.012154,-78.950611
11050,27717,NC,NC_Durham,NC_Durham,1320,NC_Durham,-99,NULL,35.955538,-78.954754
11051,27722,NC,NC_Durham,NC_Durham,1320,NC_Durham,-99,NULL,36.087358,-78.913957
11052,27801,NC,NC_Edgecombe,NC_Edgecombe,1338,NC_Edgecombe,21882,NULL,35.941869,-77.70403
11053,27802,NC,NC_Edgecombe,NC_Edgecombe,1338,NC_Edgecombe,-99,NULL,35.93803,-77.79217
11054,27803,NC,NC_Nash,NC_Nash,2522,NC_Nash,23080,NULL,35.90532,-77.863655
11055,27804,NC,NC_Nash,NC_Nash,2522,NC_Nash,28005,NULL,35.990105,-77.848157
11056,27805,NC,NC_Bertie,NC_Bertie,693,NC_Bertie,2086,NULL,36.175901,-77.064694
11057,27806,NC,NC_Beaufort,NC_Beaufort,651,NC_Beaufort,2842,NULL,35.297185,-76.762384
11058,27807,NC,NC_Nash,NC_Nash,2522,NC_Nash,6127,NULL,35.811143,-78.08976
11059,27808,NC,NC_Beaufort,NC_Beaufort,651,NC_Beaufort,2184,NULL,35.469256,-76.754658
11060,27809,NC,NC_Nash,NC_Nash,2522,NC_Nash,5059,NULL,36.051174,-77.831712
11061,27810,NC,NC_Beaufort,NC_Beaufort,651,NC_Beaufort,4022,NULL,35.519639,-76.647277
11062,27811,NC,NC_Pitt,NC_Pitt,2756,NC_Pitt,-99,NULL,35.590289,-77.513328
11063,27812,NC,NC_Pitt,NC_Pitt,2756,NC_Pitt,2826,NULL,35.77708,-77.376632
11064,27813,NC,NC_Wilson,NC_Wilson,422,NC_Wilson,-99,NULL,35.635464,-77.931597
11065,27814,NC,NC_Beaufort,NC_Beaufort,651,NC_Beaufort,2072,NULL,35.377923,-76.929104
42018,27815,NC,NC_Edgecombe,NC_Edgecombe,1338,NC_Edgecombe,-99,NULL,NULL,NULL
11066,27816,NC,NC_Franklin,NC_Franklin,1457,NC_Franklin,2768,NULL,36.107213,-78.07278
11067,27817,NC,NC_Beaufort,NC_Beaufort,651,NC_Beaufort,6917,NULL,35.445089,-77.081932
11068,27818,NC,NC_Hertford,NC_Hertford,1744,NC_Hertford,1473,NULL,36.502748,-77.014047
11069,27819,NC,NC_Edgecombe,NC_Edgecombe,1338,NC_Edgecombe,-99,NULL,35.816011,-77.455891
11070,27820,NC,NC_Northampton,NC_Northampton,2573,NC_Northampton,3214,NULL,36.41396,-77.265846
11071,27821,NC,NC_Beaufort,NC_Beaufort,651,NC_Beaufort,119,NULL,35.329219,-76.897447
